2520	g	[0][0]	1	0.389633
2520	p	[0][0]	1	2920.768867
2520	c	[0][0]	1	0.059432
2520	t	[0][0]	1	2921.332974
2520	g	[0][1]	4	0.000000
2520	p	[0][1]	4	614.597563
2520	c	[0][1]	4	628.063664
2520	t	[0][1]	4	1243.238689
2520	g	[1][1]	4	0.000000
2520	p	[1][1]	4	1708.068084
2520	c	[1][1]	4	0.165120
2520	t	[1][1]	4	1708.920054
2520	g	[1][0]	4	0.000000
2520	g	[0][0]	4	0.389247
2520	p	[0][0]	4	396.050826
2520	c	[0][0]	4	1312.206790
2520	t	[0][0]	4	1708.920921
2520	p	[1][0]	4	615.360389
2520	c	[1][0]	4	1093.063493
2520	t	[1][0]	4	1708.920469
5040	g	[0][0]	1	1.499707
5040	p	[0][0]	1	26317.789898
5040	c	[0][0]	1	0.186295
5040	t	[0][0]	1	26319.863721
5040	g	[0][1]	9	0.000000
5040	p	[0][1]	9	1117.940387
5040	c	[0][1]	9	1989.032963
5040	t	[0][1]	9	3108.874736
5040	g	[1][0]	9	0.000000
5040	p	[1][0]	9	1778.781712
5040	c	[1][0]	9	1354.527095
5040	t	[1][0]	9	3135.001660
5040	g	[0][2]	9	0.000000
5040	p	[0][2]	9	1164.449798
5040	c	[0][2]	9	2021.854310
5040	t	[0][2]	9	3188.563460
5040	g	[2][1]	9	0.000000
5040	p	[2][1]	9	4696.098710
5040	c	[2][1]	9	1556.634676
5040	t	[2][1]	9	6254.922451
5040	g	[2][0]	9	0.000000
5040	p	[2][0]	9	1910.716489
5040	c	[2][0]	9	4342.372890
5040	t	[2][0]	9	6254.923971
5040	g	[1][2]	9	0.000000
5040	g	[1][1]	9	0.000000
5040	p	[1][1]	9	4131.326602
5040	c	[1][1]	9	2177.348562
5040	t	[1][1]	9	6310.722199
5040	p	[1][2]	9	4673.538848
5040	c	[1][2]	9	1634.778363
5040	t	[1][2]	9	6310.722139
5040	g	[2][2]	9	0.000000
5040	g	[0][0]	9	1.497859
5040	p	[0][0]	9	700.925688
5040	c	[0][0]	9	6692.992675
5040	t	[0][0]	9	7396.477627
5040	p	[2][2]	9	7325.615640
5040	c	[2][2]	9	68.313077
5040	t	[2][2]	9	7396.478734
5040	g	[0][2]	16	0.000000
5040	p	[0][2]	16	823.776767
5040	g	[0][3]	16	0.000000
5040	c	[0][2]	16	1438.832316
5040	t	[0][2]	16	2267.601458
5040	p	[0][3]	16	831.088850
5040	c	[0][3]	16	1431.236432
5040	t	[0][3]	16	2267.601405
5040	g	[0][1]	16	0.000000
5040	p	[0][1]	16	826.815761
5040	c	[0][1]	16	1491.631150
5040	t	[0][1]	16	2323.155594
5040	g	[1][1]	16	0.000000
5040	p	[1][1]	16	2874.872833
5040	c	[1][1]	16	465.538886
5040	t	[1][1]	16	3345.204368
5040	g	[1][3]	16	0.000000
5040	p	[1][3]	16	3038.937441
5040	c	[1][3]	16	896.360602
5040	t	[1][3]	16	3940.658717
5040	g	[3][1]	16	0.000000
5040	p	[3][1]	16	3538.338587
5040	c	[3][1]	16	455.431643
5040	t	[3][1]	16	3998.778633
5040	g	[2][1]	16	0.000000
5040	p	[2][1]	16	3392.722238
5040	c	[2][1]	16	654.264290
5040	t	[2][1]	16	4051.865019
5040	g	[1][0]	16	0.000000
5040	g	[1][2]	16	0.000000
5040	p	[1][0]	16	1275.586523
5040	c	[1][0]	16	2813.526859
5040	t	[1][0]	16	4090.627187
5040	p	[1][2]	16	2985.216850
5040	c	[1][2]	16	1103.332301
5040	t	[1][2]	16	4093.625940
5040	g	[2][3]	16	0.000000
5040	g	[2][2]	16	0.000000
5040	p	[2][3]	16	4558.537108
5040	c	[2][3]	16	843.035266
5040	t	[2][3]	16	5407.017564
5040	p	[2][2]	16	4297.321770
5040	c	[2][2]	16	1104.535136
5040	t	[2][2]	16	5407.017768
5040	g	[3][3]	16	0.000000
5040	g	[3][2]	16	0.000000
5040	p	[3][3]	16	5714.371599
5040	c	[3][3]	16	153.580380
5040	t	[3][3]	16	5873.531086
5040	g	[2][0]	16	0.000000
5040	g	[3][0]	16	0.000000
5040	p	[3][2]	16	4561.776139
5040	c	[3][2]	16	1306.465787
5040	t	[3][2]	16	5873.531153
5040	p	[2][0]	16	1252.457275
5040	c	[2][0]	16	4616.477469
5040	t	[2][0]	16	5870.527488
5040	p	[3][0]	16	1276.413186
5040	c	[3][0]	16	4592.399424
5040	t	[3][0]	16	5870.532566
5040	g	[0][0]	16	1.395927
5040	p	[0][0]	16	626.403700
5040	c	[0][0]	16	5241.595354
5040	t	[0][0]	16	5870.534724
5040	g	[0][1]	4	0.000000
5040	p	[0][1]	4	3955.096657
5040	c	[0][1]	4	5090.000654
5040	t	[0][1]	4	9047.471007
5040	g	[1][1]	4	0.000000
5040	p	[1][1]	4	12643.930037
5040	c	[1][1]	4	0.379668
5040	t	[1][1]	4	12647.127256
5040	g	[1][0]	4	0.000000
5040	g	[0][0]	4	1.399500
5040	p	[0][0]	4	1769.484797
5040	c	[0][0]	4	10874.764763
5040	t	[0][0]	4	12647.126788
5040	p	[1][0]	4	3336.558805
5040	c	[1][0]	4	9308.641741
5040	t	[1][0]	4	12647.126735
